"","price","floors","waterfront","view","condition","sqft_basement","lat","long","sqft_lot15","city","room_avg_sqft","house_age","renovated"
"9523",635200,1,"0",0,5,720,47.6766,-122.368,4240,"Seattle",136.296296296296,94,"0"
"9524",355000,2,"0",0,3,0,47.445,-122.285,8714,"Seattle",325.217391304348,59,"1"
"9525",544000,3.5,"0",0,3,0,47.6688,-122.279,1721,"Seattle",270.769230769231,17,"0"
"9526",402000,2,"0",0,3,0,47.5909,-122.297,3002,"Seattle",240,17,"0"
"9527",575000,1.5,"0",0,3,0,47.6606,-122.397,4000,"Seattle",220,105,"0"
"9528",216000,1,"0",0,4,0,47.3819,-122.09,9942,"Kent",274.782608695652,38,"0"
"9529",850000,2,"0",4,3,0,47.768,-122.388,6656,"Seattle",374.545454545455,92,"1"
"9530",238000,2,"0",0,3,300,47.5445,-122.376,1506,"Seattle",120,11,"0"
"9531",625000,1.5,"0",0,3,160,47.636,-122.302,4400,"Seattle",299.259259259259,103,"0"
"9532",1110000,2,"0",0,4,840,47.6645,-122.291,4000,"Seattle",271.351351351351,18,"0"
"9533",820000,2,"0",2,3,0,47.5419,-122.383,6099,"Seattle",386.153846153846,20,"0"
"9534",355000,1,"0",0,3,630,47.5401,-122.3,5092,"Seattle",192.307692307692,41,"0"
"9535",495000,1,"0",0,3,600,47.726,-122.297,7763,"Seattle",186.153846153846,55,"0"
"9536",398750,2,"0",0,3,0,47.5801,-122.306,4000,"Seattle",343.076923076923,61,"0"
"9537",625000,2,"0",0,4,0,47.6024,-122.296,5000,"Seattle",326.153846153846,115,"0"
"9538",550000,2,"0",0,3,0,47.6339,-122.022,7151,"Sammamish",278.666666666667,25,"0"
"9539",540000,1,"0",0,4,1200,47.5659,-122.376,4000,"Seattle",254.545454545455,75,"0"
"9540",519000,1,"0",0,4,0,47.689,-122.347,3150,"Seattle",207.5,95,"0"
"9541",311000,2,"0",0,3,0,47.363,-122.034,8538,"Maple Valley",263.333333333333,19,"0"
"9542",305000,1,"0",0,2,480,47.3092,-122.376,7600,"Federal Way",189.333333333333,47,"0"
"9543",275000,1,"0",0,3,600,47.3747,-122.306,7684,"Seattle",155.384615384615,46,"0"
"9544",450000,2,"0",0,3,340,47.5478,-122.005,1375,"Issaquah",197.241379310345,12,"0"
"9545",324000,1,"0",0,3,0,47.7307,-122.332,7622,"Seattle",267.5,60,"0"
"9546",565000,1.5,"0",0,4,0,47.6522,-122.348,3360,"Seattle",256.666666666667,109,"0"
"9547",373000,2,"0",0,4,0,47.7456,-122.336,7998,"Seattle",235.555555555556,55,"0"
"9548",613000,1.5,"0",1,4,0,47.6402,-122.371,4000,"Seattle",234,88,"0"
"9549",614000,1,"0",0,4,960,47.7584,-122.143,10584,"Woodinville",264.827586206897,34,"0"
"9550",595000,1,"0",0,4,830,47.5569,-122.172,8931,"Bellevue",248.888888888889,51,"0"
"9551",440000,1,"0",0,3,430,47.634,-122.033,10452,"Sammamish",212.5,32,"0"
"9552",425000,1,"0",3,3,0,47.438,-122.349,12412,"Seattle",285.454545454545,61,"0"
"9553",407000,1,"0",0,3,0,47.6929,-122.318,6380,"Seattle",185,103,"0"
"9554",472000,1,"0",0,4,0,47.5897,-122.136,9770,"Bellevue",316.363636363636,60,"0"
"9555",472000,3,"0",0,3,0,47.6381,-122.375,2632,"Seattle",181.538461538462,5,"0"
"9556",412000,1,"0",0,4,940,47.5354,-122.378,5201,"Seattle",163.478260869565,70,"0"
"9557",717000,1,"0",0,3,0,47.6805,-122.369,5000,"Seattle",230,56,"1"
"9558",425000,1,"0",0,4,0,47.6131,-122.123,9000,"Bellevue",264,56,"0"
"9559",299999,1,"0",0,5,820,47.4791,-122.347,8200,"Seattle",117.142857142857,71,"0"
"9560",254000,1,"0",0,4,0,47.3539,-122.054,7480,"Maple Valley",245,23,"0"
"9561",178500,1,"0",0,4,0,47.2883,-122.272,10643,"Auburn",180,54,"0"
"9562",8e+05,1,"0",0,5,280,47.6387,-122.363,3600,"Seattle",213.913043478261,105,"0"
"9563",420000,1,"0",0,4,720,47.696,-122.319,5623,"Seattle",144,93,"0"
"9564",319900,1,"0",0,3,0,47.7486,-122.249,12158,"Kenmore",345,75,"0"
"9565",350000,1,"0",1,3,0,47.7298,-122.286,8145,"Seattle",255.555555555556,71,"0"
"9566",491000,3,"0",0,3,0,47.6705,-122.39,1306,"Seattle",208.333333333333,15,"0"
"9567",9e+05,2,"0",0,3,560,47.6928,-122.399,10240,"Seattle",261.538461538462,90,"1"
"9568",198000,1,"0",0,3,610,47.2927,-122.369,8723,"Federal Way",149.090909090909,35,"0"
"9569",250000,1,"0",0,3,0,47.4594,-122.359,8625,"Seattle",355,62,"0"
"9570",615000,2,"0",0,3,0,47.5526,-121.994,3720,"Issaquah",282.666666666667,11,"0"
"9571",550000,2,"0",0,3,0,47.5723,-122.021,7471,"Issaquah",320,27,"0"
"9572",190000,2,"0",0,3,0,47.4606,-122.283,2308,"Seattle",249.090909090909,28,"0"
"9573",629000,1,"0",0,3,620,47.561,-122.126,9934,"Bellevue",176.551724137931,31,"0"
"9574",434000,1,"0",0,5,0,47.7647,-122.263,9489,"Kenmore",288.695652173913,60,"0"
"9575",415885,1,"0",0,4,0,47.5301,-122.381,4166,"Seattle",262,51,"0"
"9576",550000,1,"0",0,3,920,47.6557,-122.327,4000,"Seattle",141.538461538462,89,"0"
"9577",510000,1,"0",0,5,0,47.5421,-122.172,6462,"Bellevue",331.666666666667,44,"0"
"9578",530000,1,"0",0,4,1340,47.4695,-122.366,15100,"Seattle",290,50,"0"
"9579",355000,1,"0",0,3,0,47.7452,-122.101,15500,"Woodinville",240,45,"0"
"9580",255000,1,"0",0,3,0,47.4258,-122.327,9180,"Seattle",208.333333333333,60,"0"
"9581",790000,2,"0",0,3,0,47.6481,-122.125,9137,"Redmond",340.645161290323,25,"0"
"9582",695000,2,"0",0,5,0,47.5945,-122.201,9612,"Bellevue",230.967741935484,63,"0"
"9583",255000,1,"0",0,2,0,47.4351,-122.335,9375,"Seattle",228,61,"0"
"9584",410000,1.5,"0",0,3,410,47.7477,-122.171,7769,"Woodinville",220.8,30,"0"
"9585",650000,1,"0",0,4,490,47.6952,-122.39,8250,"Seattle",183.225806451613,75,"0"
"9586",675000,1.5,"0",0,4,0,47.6529,-122.334,4200,"Seattle",226.666666666667,102,"0"
"9587",332888,2,"0",0,3,100,47.6018,-122.299,3600,"Seattle",172.727272727273,8,"0"
"9588",3e+05,1,"0",0,4,600,47.3915,-122.188,7200,"Kent",196.521739130435,39,"0"
"9589",320000,1,"0",0,4,0,47.5704,-122.141,11796,"Bellevue",169.230769230769,61,"0"
"9590",342500,1,"0",0,4,1050,47.4922,-122.134,10726,"Renton",127.272727272727,52,"0"
"9591",244000,2,"0",0,3,0,47.7651,-122.323,8684,"Seattle",226.153846153846,24,"0"
"9592",218000,1,"0",0,3,0,47.4892,-122.306,8986,"Seattle",196,59,"0"
"9593",359000,1.5,"0",0,3,0,47.7522,-122.307,9519,"Seattle",363.333333333333,65,"0"
"9594",205000,2,"0",0,2,0,47.3904,-122.165,9000,"Kent",246.153846153846,22,"0"
"9595",5e+05,2,"0",0,3,700,47.5571,-122.299,5505,"Seattle",304.444444444444,64,"0"
"9596",510000,2,"0",0,3,0,47.4905,-122.14,5403,"Renton",424,14,"0"
"9597",1545000,2,"0",0,3,560,47.6313,-122.344,3000,"Seattle",286.896551724138,107,"0"
"9598",412000,1,"0",0,5,400,47.7576,-122.318,7359,"Seattle",252,63,"0"
"9599",299950,3,"0",0,3,0,47.7274,-122.357,1756,"Seattle",308.888888888889,10,"0"
"9600",1081000,1.5,"0",0,3,800,47.6628,-122.326,4284,"Seattle",211.25,93,"1"
"9601",422500,2,"0",0,3,0,47.3979,-122.212,11237,"Kent",340,25,"0"
"9602",410000,1,"0",0,4,0,47.6876,-122.168,9750,"Kirkland",211.666666666667,47,"0"
"9603",1400000,2,"0",3,3,840,47.5933,-122.292,4800,"Seattle",259.393939393939,115,"1"
"9604",245000,1,"0",0,4,0,47.3191,-122.385,8000,"Federal Way",245,41,"0"
"9605",315000,1,"0",0,2,0,47.5609,-122.279,7200,"Seattle",195,80,"0"
"9606",191950,2,"0",0,3,0,47.3081,-122.329,2052,"Federal Way",252.727272727273,28,"0"
"9607",455000,2,"0",0,3,0,47.5108,-122.193,5001,"Renton",325.333333333333,10,"0"
"9608",523000,1.5,"0",0,3,0,47.5755,-122.388,4180,"Seattle",229.090909090909,84,"0"
"9609",250000,2,"0",0,4,0,47.311,-122.21,6632,"Auburn",262.4,97,"1"
"9610",294000,1.5,"0",0,3,530,47.4881,-122.199,4120,"Renton",162.857142857143,86,"1"
"9611",490000,1,"0",0,3,340,47.6955,-122.275,7200,"Seattle",326.4,54,"0"
"9612",310000,1,"0",0,3,0,47.553,-122.37,5750,"Seattle",171.666666666667,44,"0"
"9613",265000,1,"0",0,5,0,47.2048,-121.999,10489,"Enumclaw",283.636363636364,54,"0"
"9614",402000,1,"0",0,4,630,47.6933,-122.116,7650,"Redmond",149.62962962963,47,"0"
"9615",589450,2,"0",0,3,0,47.353,-122.002,7255,"Maple Valley",425.333333333333,10,"0"
"9616",219950,1,"0",0,3,0,47.4482,-122.269,12000,"Seattle",218.181818181818,51,"0"
"9617",750000,2,"0",0,4,740,47.6741,-122.271,7200,"Seattle",241.6,40,"0"
"9618",478000,1,"0",0,4,980,47.6531,-122.401,6000,"Seattle",206.315789473684,111,"0"
"9619",170000,1,"0",0,3,0,47.4548,-122.29,11460,"Seattle",250,57,"0"
"9620",1370000,1.5,"0",4,4,530,47.6792,-122.404,6851,"Seattle",367.619047619048,79,"0"
"9621",319950,2,"0",0,3,0,47.3798,-122.025,7000,"Maple Valley",261.538461538462,19,"0"
"9622",208417,1,"0",0,3,0,47.5292,-122.316,5000,"Seattle",210,77,"0"
"9623",410000,1,"0",0,3,950,47.6767,-122.38,5100,"Seattle",135.714285714286,101,"1"
"9624",590000,1,"0",3,3,1080,47.7081,-122.276,6014,"Seattle",139.354838709677,46,"0"
"9625",648000,1,"0",0,5,0,47.553,-122.174,8800,"Bellevue",280,54,"0"
"9626",255000,2,"0",0,3,0,47.2624,-122.221,6211,"Auburn",264.615384615385,17,"0"
"9627",465000,2,"0",0,3,0,47.7751,-122.168,3619,"Woodinville",282.58064516129,11,"0"
"9628",306000,1,"0",0,3,0,47.3745,-122.224,7650,"Kent",344.347826086957,24,"0"
"9629",617000,2,"0",0,4,0,47.657,-122.393,5500,"Seattle",289.230769230769,68,"1"
"9630",438750,1,"0",0,4,0,47.7137,-122.307,8040,"Seattle",280,68,"0"
"9631",1280000,2,"0",0,3,960,47.6314,-122.353,4995,"Seattle",287.5,85,"1"
"9632",995000,2,"0",2,3,1000,47.7764,-122.385,8214,"Seattle",321.081081081081,36,"0"
"9633",635000,1.5,"0",0,3,910,47.6806,-122.388,5500,"Seattle",195.428571428571,104,"0"
"9634",215000,1,"0",0,4,0,47.39,-122.166,8316,"Kent",236,45,"0"
"9635",530000,3,"0",0,3,50,47.6776,-122.324,1124,"Seattle",202.307692307692,12,"0"
"9636",295000,1,"0",0,4,0,47.5245,-122.354,6100,"Seattle",180,72,"0"
"9637",245000,1,"0",0,3,420,47.3593,-122.289,7210,"Kent",148.8,34,"0"
"9638",303000,2,"0",0,4,0,47.1928,-122.01,8651,"Enumclaw",274.074074074074,22,"0"
"9639",330000,1.5,"0",0,4,0,47.5695,-121.902,9675,"Fall City",229.565217391304,45,"0"
"9640",7e+05,2,"0",3,3,0,47.7439,-122.262,11340,"Kenmore",346.086956521739,35,"0"
"9641",405000,1,"0",0,4,0,47.7243,-122.185,8344,"Kirkland",240,50,"0"
"9642",485000,1,"0",2,3,0,47.5412,-122.377,6028,"Seattle",311.304347826087,64,"0"
"9643",4e+05,2,"0",0,3,330,47.6181,-122.302,1317,"Seattle",144,11,"0"
"9644",299950,2,"0",0,3,0,47.386,-122.047,3848,"Maple Valley",273.846153846154,4,"0"
"9645",585000,2,"0",0,3,0,47.733,-122.225,8900,"Kirkland",293.333333333333,21,"0"
"9646",495000,2,"0",0,3,250,47.6929,-122.321,5413,"Seattle",210,77,"1"
"9647",447000,2,"0",0,3,0,47.6273,-122.059,9758,"Sammamish",243.2,31,"0"
"9648",206000,1,"0",0,4,0,47.312,-122.183,8415,"Auburn",264,47,"0"
"9649",5e+05,1,"0",0,3,120,47.5627,-122.383,4600,"Seattle",190,85,"0"
"9650",302500,2,"0",0,3,0,47.3585,-122.191,6031,"Kent",265.333333333333,21,"0"
"9651",391000,1,"0",0,3,0,47.6966,-122.368,5993,"Seattle",222.5,69,"0"
"9652",250000,2,"0",0,3,0,47.3784,-122.046,6286,"Maple Valley",240,29,"0"
"9653",435000,2,"0",0,3,0,47.4891,-122.149,5090,"Renton",325.333333333333,12,"0"
"9654",160000,1,"0",0,3,360,47.4874,-122.223,10000,"Renton",198.620689655172,53,"0"
"9655",451000,1,"0",0,3,930,47.7508,-122.322,9450,"Seattle",147.777777777778,12,"0"
"9656",206000,1,"0",0,5,0,47.4882,-122.325,7158,"Seattle",202.5,71,"0"
"9657",590000,2,"0",0,4,700,47.5785,-122.402,5000,"Seattle",198.709677419355,75,"0"
"9658",350000,1,"0",0,5,0,47.394,-122.202,8000,"Kent",281.818181818182,61,"0"
"9659",1236300,2,"0",0,3,760,47.6423,-122.394,4640,"Seattle",254.736842105263,14,"0"
"9660",419000,2,"0",0,3,0,47.5049,-122.239,6710,"Seattle",243.333333333333,16,"0"
"9661",592350,1,"0",0,3,0,47.709,-122.017,6262,"Redmond",314,9,"0"
"9662",855000,2,"0",0,3,800,47.5366,-122.067,6006,"Issaquah",283.243243243243,12,"0"
"9663",771000,2,"0",0,3,0,47.6893,-122.197,7800,"Kirkland",322.666666666667,24,"0"
"9664",1850000,2,"0",0,5,1050,47.6341,-122.304,5850,"Seattle",284.324324324324,90,"0"
"9665",545000,1,"0",0,4,700,47.5693,-122.391,6350,"Seattle",179.259259259259,62,"0"
"9666",615000,1,"0",0,4,790,47.5696,-122.386,5175,"Seattle",172.173913043478,88,"0"
"9667",625500,1,"0",0,4,860,47.6981,-122.286,7439,"Seattle",325,62,"0"
"9668",232000,1,"0",0,3,0,47.3182,-122.271,15000,"Auburn",265.454545454545,49,"0"
"9669",168000,1,"0",0,4,0,47.4499,-122.189,3370,"Renton",249.090909090909,52,"0"
"9670",238000,1,"0",0,4,0,47.4499,-122.189,3370,"Renton",249.090909090909,52,"0"
"9671",260000,2,"0",0,3,0,47.2625,-122.221,7171,"Auburn",230.769230769231,17,"0"
"9672",460000,1,"0",0,3,0,47.5294,-122.033,6000,"Issaquah",210.434782608696,64,"0"
"9673",9e+05,1,"0",1,3,1170,47.748,-122.288,9942,"Seattle",258.461538461538,63,"1"
"9674",289950,1,"0",0,3,0,47.7562,-122.318,7609,"Seattle",218,68,"1"
"9675",265000,1,"0",0,4,0,47.3482,-122.037,6573,"Maple Valley",252.173913043478,24,"0"
"9676",465000,1,"0",0,5,480,47.7415,-122.096,12800,"Woodinville",184.827586206897,38,"0"
"9677",370000,1,"0",0,3,0,47.7126,-122.211,7201,"Kirkland",240,44,"0"
"9678",240000,1,"0",0,4,0,47.4864,-122.348,9807,"Seattle",371.111111111111,74,"1"
"9679",232000,1,"0",0,5,0,47.5072,-122.181,11089,"Renton",205.714285714286,72,"0"
"9680",237502,1,"0",0,3,0,47.5256,-122.375,7560,"Seattle",196,64,"0"
"9681",218000,1,"0",0,5,0,47.3684,-122.08,5070,"Kent",207.272727272727,45,"0"
"9682",205000,1,"0",0,3,0,47.3632,-122.11,9000,"Kent",203.636363636364,47,"0"
"9683",350000,2,"0",0,3,330,47.5481,-122.374,1701,"Seattle",155.862068965517,9,"0"
"9684",256000,2,"0",0,3,0,47.3527,-122.315,6615,"Seattle",273.333333333333,13,"0"
"9685",275000,1,"0",0,3,250,47.7289,-122.291,7350,"Seattle",200,63,"0"
"9686",372000,2,"0",0,3,0,47.3893,-122.216,9793,"Kent",336,25,"0"
"9687",688888,1.5,"0",1,4,820,47.5314,-122.054,10270,"Issaquah",242.758620689655,37,"0"
"9688",530000,1,"0",0,3,1070,47.6071,-122.137,8700,"Bellevue",129.69696969697,53,"0"
"9689",365000,1,"0",0,5,720,47.5303,-122.28,5365,"Seattle",144,36,"0"
"9690",312000,1,"0",0,4,500,47.4061,-122.188,9120,"Kent",172,34,"0"
"9691",4e+05,1,"0",0,3,0,47.5242,-122.371,7680,"Seattle",263.157894736842,93,"1"
"9692",278750,1,"0",0,4,0,47.7024,-122.346,3844,"Seattle",160,79,"0"
"9693",510000,1,"0",0,4,0,47.5718,-122.127,12650,"Bellevue",235,50,"0"
"9694",527700,3,"0",0,3,0,47.6904,-122.395,1389,"Seattle",253.333333333333,6,"0"
"9695",740000,1.5,"0",0,4,700,47.6419,-122.351,4000,"Seattle",282.58064516129,84,"0"
"9696",512000,2,"0",0,3,0,47.4836,-122.136,12560,"Renton",340,19,"0"
"9697",362000,2,"0",0,3,0,47.3747,-122.185,7200,"Kent",338.823529411765,14,"0"
"9698",225000,1,"0",0,4,0,47.4842,-122.33,6600,"Seattle",132,75,"0"
"9699",491500,2,"0",0,3,0,47.5672,-122.018,4322,"Issaquah",235.2,30,"0"
"9700",429950,1,"0",0,3,380,47.7453,-122.351,8006,"Seattle",195.555555555556,56,"0"
"9701",375000,1,"0",0,4,0,47.5765,-122.155,8880,"Bellevue",208,60,"0"
"9702",199400,1,"0",0,4,0,47.5331,-122.352,4000,"Seattle",220,99,"0"
"9703",364900,2,"0",2,3,0,47.3831,-122.147,9454,"Kent",332,19,"0"
"9704",324950,1,"0",0,3,0,47.5255,-122.374,7560,"Seattle",220,74,"0"
"9705",467000,1,"0",0,4,1040,47.5858,-122.308,6000,"Seattle",130,106,"0"
"9706",380000,1,"0",0,4,0,47.7134,-122.288,6075,"Seattle",276,61,"0"
"9707",250000,1,"0",0,3,0,47.4437,-122.194,10568,"Renton",259.2,49,"0"
"9708",7e+05,1.5,"0",0,3,0,47.6663,-122.332,4021,"Seattle",280,94,"0"
"9709",206990,1,"0",0,5,0,47.3174,-122.127,10360,"Auburn",266,39,"0"
"9710",670000,1,"0",0,5,760,47.6662,-122.364,5000,"Seattle",168.695652173913,87,"0"
"9711",315000,1,"0",0,3,0,47.6978,-122.164,12196,"Redmond",197.5,60,"1"
"9712",319950,2,"0",0,3,0,47.265,-122.22,7506,"Auburn",344.615384615385,30,"0"
"9713",419000,1,"0",0,4,0,47.7741,-122.38,8270,"Seattle",272.727272727273,57,"0"
"9714",205000,1,"0",0,3,0,47.2623,-122.217,11406,"Auburn",300,26,"0"
"9715",335000,2,"0",0,3,0,47.3495,-122.04,4878,"Maple Valley",264,11,"0"
"9716",397000,1,"0",0,3,0,47.694,-122.348,5100,"Seattle",233.04347826087,62,"0"
"9717",370000,1,"0",0,3,0,47.6175,-122.301,2383,"Seattle",187.5,107,"1"
"9718",330000,1,"0",0,4,620,47.5126,-122.149,9648,"Renton",161.379310344828,46,"0"
"9719",399000,1,"0",0,3,800,47.774,-122.283,11250,"Seattle",190,37,"0"
"9720",249900,1,"0",0,3,0,47.3523,-122.059,7000,"Maple Valley",203.333333333333,21,"0"
"9721",717000,1,"0",0,3,220,47.6821,-122.392,3880,"Seattle",198.181818181818,59,"0"
"9722",319000,2,"0",0,3,0,47.4016,-122.166,7959,"Kent",257.333333333333,20,"0"
"9723",635000,2,"0",0,3,0,47.6807,-122.291,3800,"Seattle",262.5,43,"0"
"9724",355000,1,"0",0,4,0,47.7372,-122.294,7573,"Seattle",236,38,"0"
"9725",585000,1,"0",0,3,820,47.6941,-122.173,7308,"Kirkland",343.703703703704,64,"1"
"9726",320000,1,"0",0,4,1160,47.5141,-122.316,7800,"Seattle",193.333333333333,55,"0"
"9727",305495,2,"0",0,4,0,47.4744,-122.154,10200,"Renton",366.95652173913,49,"0"
"9728",240000,1,"0",1,4,120,47.3965,-122.321,10664,"Seattle",238.571428571429,55,"0"
"9729",199950,1,"0",0,4,0,47.3904,-122.299,8750,"Seattle",204.705882352941,56,"0"
"9730",770000,2,"1",4,4,300,47.4536,-122.376,12200,"Seattle",233.333333333333,85,"0"
"9731",255000,2,"0",0,3,0,47.3258,-122.186,3590,"Auburn",231.724137931034,13,"0"
"9732",289000,1,"0",0,4,0,47.4501,-122.128,8400,"Renton",266.206896551724,41,"0"
"9733",494500,2,"0",0,3,1290,47.5161,-122.191,7225,"Renton",308.75,13,"0"
"9734",746000,1,"0",0,4,720,47.6366,-122.099,9712,"Redmond",264,42,"0"
"9735",385000,2,"0",0,4,0,47.4745,-122.141,11440,"Renton",265,37,"0"
"9736",688100,2,"0",0,4,0,47.6915,-122.099,9540,"Redmond",316,28,"0"
"9737",870300,1.5,"0",0,4,660,47.6605,-122.335,3150,"Seattle",225.333333333333,105,"0"
"9738",310000,1.5,"0",0,3,0,47.7416,-122.327,7200,"Seattle",236,59,"0"
"9739",5e+05,2,"0",0,3,0,47.7733,-122.351,7840,"Seattle",349.230769230769,16,"0"
"9740",255000,1,"0",0,4,430,47.3925,-122.161,7272,"Kent",224,38,"0"
"9741",154500,1,"0",0,3,0,47.4388,-122.328,9147,"Seattle",178,58,"0"
"9742",425000,1,"0",0,3,560,47.7241,-122.168,7384,"Kirkland",201.6,41,"0"
"9743",7e+05,2,"0",0,4,0,47.561,-122.019,8580,"Issaquah",325.333333333333,27,"0"
"9744",410500,1,"0",0,5,370,47.6436,-122.352,4311,"Seattle",185,99,"0"
"9745",432000,1,"0",0,4,660,47.7244,-122.179,8000,"Kirkland",201.666666666667,46,"0"
"9746",530000,1.5,"0",0,3,0,47.5745,-122.291,4080,"Seattle",225.454545454545,101,"0"
"9747",465000,1,"0",0,5,0,47.7294,-122.186,8625,"Kirkland",260,48,"0"
"9748",498688,2,"0",0,3,0,47.5752,-122.009,4928,"Issaquah",293.846153846154,26,"0"
"9749",573500,1,"0",0,4,600,47.4527,-122.372,11250,"Seattle",320,63,"0"
"9750",349900,2,"0",0,4,0,47.289,-122.344,13140,"Federal Way",326.451612903226,21,"0"
"9751",220000,1,"0",0,3,0,47.4965,-122.176,12507,"Renton",226,57,"0"
"9752",260000,1,"0",0,4,0,47.52,-122.354,4440,"Seattle",205,97,"0"
"9753",290000,1,"0",0,3,0,47.5554,-122.267,4000,"Seattle",240,97,"0"
"9754",615000,1.5,"0",0,4,200,47.584,-122.294,4000,"Seattle",273.846153846154,85,"0"
"9755",730000,2,"0",0,3,1120,47.7196,-122.223,7200,"Kirkland",264.705882352941,14,"0"
"9756",332500,2,"0",0,3,0,47.3879,-122.032,8555,"Maple Valley",288,20,"0"
"9757",650000,2,"0",0,3,1170,47.741,-122.208,9622,"Bothell",296.842105263158,25,"0"
"9758",465000,1.5,"0",0,4,160,47.7649,-122.205,9405,"Bothell",219.259259259259,100,"0"
"9759",289900,1,"0",0,5,0,47.4492,-122.157,7210,"Renton",212.173913043478,49,"0"
"9760",1620000,2,"0",0,3,920,47.6385,-122.281,4000,"Seattle",342.666666666667,6,"0"
"9761",339950,2,"0",0,3,0,47.432,-122.329,4343,"Seattle",266.153846153846,16,"0"
"9762",380000,2,"0",0,3,0,47.3828,-122.026,7438,"Maple Valley",309.333333333333,21,"0"
"9763",440000,1,"0",0,4,0,47.451,-122.365,14400,"Seattle",353.04347826087,62,"0"
"9764",309500,1,"0",0,3,0,47.741,-122.234,15000,"Kenmore",243.636363636364,47,"0"
"9765",350000,1,"0",0,5,0,47.7359,-122.306,8203,"Seattle",226,67,"0"
"9766",215000,2,"0",0,3,0,47.3487,-122.021,3003,"Maple Valley",236,10,"0"
"9767",254000,1,"0",0,3,0,47.5253,-122.266,5800,"Seattle",227.5,72,"0"
"9768",567000,1.5,"0",3,3,0,47.6851,-122.322,4275,"Seattle",283.478260869565,107,"0"
"9769",402000,2,"0",0,4,0,47.6412,-122.329,1173,"Seattle",177.5,72,"0"
"9770",625000,2,"0",0,3,0,47.7538,-122.325,8408,"Seattle",376,1,"0"
"9771",432000,1.5,"0",0,3,0,47.534,-122.373,4920,"Seattle",291.851851851852,73,"0"
"9772",672500,1,"0",2,5,840,47.5751,-122.407,5940,"Seattle",214.736842105263,59,"0"
"9773",336000,1.5,"0",0,5,0,47.5486,-122.278,4310,"Seattle",296.666666666667,96,"0"
"9774",294400,2,"0",0,4,0,47.2883,-122.218,6600,"Auburn",238.4,25,"0"
"9775",541900,2,"0",0,3,0,47.6091,-122.147,3815,"Bellevue",289.230769230769,27,"0"
"9776",505000,1,"0",0,4,780,47.6884,-122.128,10140,"Redmond",264.347826086957,38,"0"
"9777",255000,2,"0",0,3,0,47.3657,-122.173,7414,"Kent",247.692307692308,21,"0"
"9778",636000,1.5,"0",0,5,0,47.6423,-122.361,4500,"Seattle",258.947368421053,90,"0"
"9779",280500,1,"0",0,3,300,47.4283,-122.323,7753,"Seattle",249.090909090909,62,"0"
"9780",520000,1,"0",0,3,220,47.6924,-122.372,7529,"Seattle",225,69,"0"
"9781",354000,2,"0",0,3,0,47.4042,-122.205,5476,"Kent",344,10,"0"
"9782",1288000,2,"0",0,4,1270,47.56,-122.225,13555,"Mercer Island",278,35,"0"
"9783",9e+05,1.5,"0",0,3,0,47.6187,-122.295,4800,"Seattle",267.826086956522,113,"0"
"9784",419500,2,"0",2,3,0,47.4793,-122.18,5715,"Renton",340,12,"0"
"9785",685000,1,"0",0,5,1070,47.6495,-122.401,6000,"Seattle",181.428571428571,62,"0"
"9786",429950,2,"0",0,3,0,47.4798,-122.136,4524,"Renton",309.333333333333,11,"0"
"9787",464950,2,"0",0,3,0,47.559,-122.365,4800,"Seattle",218.666666666667,4,"0"
"9788",239900,1,"0",0,4,0,47.4463,-121.771,9440,"North Bend",227.5,32,"0"
"9789",406250,2,"0",0,3,0,47.7324,-121.963,14001,"Duvall",309.090909090909,25,"0"
"9790",447000,2,"0",0,3,0,47.4831,-121.781,8095,"North Bend",354.666666666667,18,"0"
"9791",466800,2,"0",0,3,0,47.6595,-122.186,14250,"Kirkland",227.692307692308,19,"0"
"9792",674000,1,"0",0,5,1070,47.5846,-122.12,11560,"Bellevue",232,53,"0"
"9793",374900,2,"0",0,3,0,47.4389,-122.116,5298,"Renton",381.538461538462,11,"0"
"9794",1443920,2.5,"0",0,5,1000,47.6282,-122.322,5000,"Seattle",340,110,"0"
"9795",559500,2,"0",0,3,0,47.7179,-122.113,9266,"Redmond",344,31,"0"
"9796",522500,2,"0",0,3,0,47.5427,-121.863,7752,"Snoqualmie",364.615384615385,12,"0"
"9797",498500,2,"0",0,3,0,47.4944,-122.162,7678,"Renton",341.714285714286,19,"0"
"9798",571000,1.5,"0",0,3,0,47.6885,-122.386,4000,"Seattle",225,85,"0"
"9799",271920,1,"0",0,3,0,47.3315,-122.265,9414,"Auburn",235,30,"0"
"9800",104950,1,"0",0,2,0,47.497,-122.346,8922,"Seattle",292.5,66,"0"
"9801",485500,2,"0",0,3,0,47.5998,-122.014,4500,"Sammamish",240,16,"0"
"9802",1210000,2,"0",2,4,1120,47.6756,-122.275,7894,"Seattle",326.451612903226,64,"1"
"9803",260250,1,"0",0,4,0,47.3473,-122.037,7376,"Maple Valley",259.130434782609,22,"0"
"9804",309000,1.5,"0",0,3,0,47.5321,-122.354,4000,"Seattle",218.4,97,"0"
"9805",229000,1,"0",0,3,840,47.3086,-122.396,7688,"Federal Way",161.379310344828,36,"0"
"9806",250000,2,"0",0,4,0,47.3255,-122.305,15600,"Federal Way",280,62,"0"
"9807",6e+05,1,"0",0,3,0,47.7219,-122.258,11760,"Kirkland",358.571428571429,55,"0"
"9808",571000,2,"0",0,3,0,47.6895,-122.041,5186,"Redmond",386.153846153846,14,"0"
